Time,Left_X,Left_Y
0.033356683,392.8776168823242,1130.435791015625
0.066713366,393.26788902282715,1130.0310516357422
0.100070049,393.7630891799927,1129.3559265136719
0.133426732,394.08156394958496,1128.8371276855469
0.166783415,394.42737579345703,1128.2599639892578
0.200140098,394.63984966278076,1127.9419708251953
0.233496781,394.68289375305176,1127.8194427490234
0.266853464,394.69868659973145,1127.5172424316406
0.300210147,394.69632625579834,1127.4715423583984
0.33356683,394.69452381134033,1127.4559783935547
0.366923513,394.65946197509766,1127.40234375
0.400280196,394.4212818145752,1127.1505737304688
0.433636879,394.3052387237549,1126.9034576416016
0.466993562,394.39566135406494,1126.9575500488281
0.5003502449999999,394.98046875,1127.4979400634766
0.533706928,395.0249719619751,1129.0190887451172
0.567063611,395.02153873443604,1131.2981414794922
0.6004202940000001,395.23838996887207,1131.4380645751953
0.6337769770000001,394.94914054870605,1131.054916381836
0.6671336600000002,395.09140491485596,1131.0354614257812
0.7004903430000002,395.2946949005127,1130.8734893798828
0.7338470260000003,395.3343915939331,1131.5357208251953
0.7672037090000003,395.33297538757324,1133.2697296142578
0.8005603920000004,394.8130130767822,1134.171142578125
0.8339170750000005,394.6969699859619,1133.5457611083984
0.8672737580000005,394.43355560302734,1132.3291778564453
0.9006304410000006,394.10555362701416,1131.5070343017578
0.9339871240000006,394.0917778015137,1130.161361694336
0.9673438070000007,394.0930223464966,1129.9445343017578
1.0007004900000007,394.02032375335693,1129.8172760009766
1.0340571730000008,394.01787757873535,1128.6253356933594
1.0674138560000008,394.00036811828613,1128.4184265136719
1.1007705390000009,394.00599002838135,1128.3222961425781
1.134127222000001,394.010968208313,1128.1902313232422
1.167483905000001,394.0121269226074,1128.172836303711
1.200840588000001,394.02113914489746,1127.8437805175781
1.234197271000001,394.1999673843384,1127.7378845214844
1.2675539540000011,394.3212890625,1127.7300262451172
1.3009106370000012,394.4543266296387,1127.6652526855469
1.3342673200000013,394.6501064300537,1127.5069427490234
1.3676240030000013,394.67401027679443,1126.6322326660156
1.4009806860000014,394.67546939849854,1126.1209869384766
1.4343373690000014,394.6771001815796,1125.8161163330078
1.4676940520000015,394.7172260284424,1125.4718780517578
1.5010507350000015,394.677529335022,1124.932632446289
1.5344074180000016,394.63066577911377,1124.2839813232422
1.5677641010000016,394.63298320770264,1123.8700866699219
1.6011207840000017,394.8003959655762,1123.7507629394531
1.6344774670000017,394.84142303466797,1123.6197662353516
1.6678341500000018,395.09779930114746,1123.4917449951172
1.7011908330000018,395.0841522216797,1123.3655548095703
1.734547516000002,395.0679302215576,1123.3316802978516
1.767904199000002,394.9926996231079,1123.3232116699219
1.801260882000002,394.8882007598877,1123.3743286132812
1.834617565000002,394.8887586593628,1123.3827209472656
1.8679742480000021,394.8881149291992,1123.3769226074219
1.9013309310000022,394.8884153366089,1123.6652374267578
1.9346876140000022,394.90618228912354,1123.651123046875
1.9680442970000023,394.9260091781616,1123.3629608154297
2.0014009800000023,394.9343776702881,1123.4709930419922
2.0347576630000024,394.9351930618286,1123.6119079589844
2.0681143460000024,394.948410987854,1123.8075256347656
2.1014710290000025,394.95853900909424,1124.31640625
2.1348277120000025,394.9570369720459,1124.5667266845703
2.1681843950000026,394.97042655944824,1124.5687103271484
2.2015410780000026,395.00046730041504,1125.0415802001953
2.2348977610000027,395.02145290374756,1125.1766204833984
2.2682544440000028,394.9762201309204,1125.2413177490234
2.301611127000003,394.93836879730225,1125.2081298828125
2.334967810000003,394.8332691192627,1125.2178955078125
2.368324493000003,394.83185291290283,1125.2803039550781
2.401681176000003,394.809365272522,1125.2898406982422
2.435037859000003,394.8236560821533,1125.3083801269531
2.468394542000003,394.8482036590576,1125.3107452392578
2.501751225000003,394.865927696228,1125.243911743164
2.535107908000003,394.90025997161865,1125.5099487304688
2.5684645910000032,394.9285840988159,1125.5055236816406
2.6018212740000033,394.93008613586426,1125.521469116211
2.6351779570000033,394.9386692047119,1125.5720520019531
2.6685346400000034,394.9350643157959,1125.6239318847656
2.7018913230000035,394.97849464416504,1125.6362915039062
2.7352480060000035,394.99342918395996,1125.6542205810547
2.7686046890000036,394.9841594696045,1125.6520080566406
2.8019613720000036,394.9274682998657,1125.5127716064453
2.8353180550000037,395.0977563858032,1125.8600616455078
2.8686747380000037,395.11204719543457,1126.0287475585938
2.9020314210000038,395.06865978240967,1126.1470031738281
2.935388104000004,394.95776653289795,1126.4493560791016
2.968744787000004,394.9641180038452,1126.4649200439453
3.002101470000004,394.72919940948486,1126.4846801757812
3.035458153000004,394.69478130340576,1126.4918518066406
3.068814836000004,394.6034574508667,1126.500015258789
3.102171519000004,394.5137643814087,1126.371841430664
3.135528202000004,394.1776514053345,1126.3517761230469
3.168884885000004,393.9354372024536,1126.3484191894531
3.2022415680000043,393.6206102371216,1126.2322235107422
3.2355982510000043,393.52572441101074,1126.0198211669922
3.2689549340000044,393.5116910934448,1125.580825805664
3.3023116170000044,393.5292434692383,1124.0984344482422
3.3356683000000045,393.63987922668457,1123.4516143798828
3.3690249830000045,394.72168922424316,1120.9925842285156
3.4023816660000046,398.01844596862793,1119.1696166992188
3.4357383490000046,399.4969654083252,1117.852783203125
3.4690950320000047,399.8724317550659,1117.071304321289
3.5024517150000047,400.00349521636963,1116.582260131836
3.535808398000005,400.00263690948486,1116.5995025634766
3.569165081000005,399.908652305603,1116.6022491455078
3.602521764000005,399.8009777069092,1116.6251373291016
3.635878447000005,399.77514266967773,1118.0062866210938
3.669235130000005,399.73660469055176,1119.6395111083984
3.702591813000005,399.8050117492676,1120.581283569336
3.735948496000005,399.8933744430542,1121.151123046875
3.769305179000005,400.12593269348145,1121.4039611816406
3.802661862000005,400.1542568206787,1121.4814758300781
3.8360185450000053,400.16863346099854,1121.4091491699219
3.8693752280000053,400.3778028488159,1121.4137268066406
3.9027319110000054,400.96930503845215,1121.1312103271484
3.9360885940000054,402.14149475097656,1121.1770629882812
3.9694452770000055,402.62321949005127,1121.2176513671875
4.0028019600000055,403.1318521499634,1122.5446319580078
4.036158643000006,403.57842922210693,1123.1141662597656
4.069515326000006,403.56310844421387,1124.1732025146484
4.102872009000006,403.63619327545166,1124.3388366699219
4.136228692000006,403.82248878479004,1124.3643951416016
4.169585375000006,403.8001298904419,1124.0339660644531
4.202942058000006,403.9199924468994,1123.9527130126953
4.236298741000006,403.9277172088623,1123.890380859375
4.269655424000006,403.8472080230713,1123.2255554199219
4.303012107000006,403.445348739624,1122.5123596191406
4.336368790000006,403.0460214614868,1122.0526123046875
4.369725473000006,402.5915050506592,1120.6242370605469
4.403082156000006,402.1434259414673,1119.9748229980469
4.436438839000006,401.4258813858032,1119.1187286376953
4.469795522000006,401.15774631500244,1118.9175415039062
4.503152205000006,400.99196434020996,1118.184814453125
4.536508888000006,400.9899044036865,1117.8353118896484
4.5698655710000065,401.07067108154297,1116.982650756836
4.6032222540000065,401.10852241516113,1116.2415313720703
4.636578937000007,401.2330198287964,1116.0881042480469
4.669935620000007,401.2522888183594,1116.0208129882812
4.703292303000007,401.26280307769775,1115.9467315673828
4.736648986000007,401.5873718261719,1115.9862518310547
4.770005669000007,401.8894100189209,1116.0292053222656
4.803362352000007,401.9664430618286,1116.0298156738281
