Time,Acceleration_x,Acceleration_y
,,
0.033356683,11.699968504152123,-12.133681873668689
0.066713366,14.845605516755684,-20.239576041481257
0.100070049,9.54755512088193,-15.553070073700896
0.133426732,10.367093270995005,-17.302790456984663
0.166783415,6.36975413064435,-9.533117068699546
0.200140098,1.2904187826751015,-3.6732691968165723
0.233496781,0.4734537507727462,-9.059663317926802
0.266853464,-0.07076075079313568,-1.3700424961974638
0.300210147,-0.05403548242685449,-0.46659210221082237
0.33356683,-1.0511187890797111,-1.607912979677491
0.366923513,-7.140403034752015,-7.547813418116244
0.400280196,-3.4788558208953964,-7.408293230690459
0.433636879,2.7107800349950444,1.621636276794522
0.466993562,17.531940928750608,16.200352254709074
0.5003502449999999,1.334161792259068,45.60251634254589
0.533706928,-0.10292472843056182,68.32372194726305
0.567063611,6.5009831593894285,4.194754487522778
0.6004202940000001,-8.671408370131262,-11.48639969266052
0.6337769770000001,4.264943434272495,-0.583240127763527
0.6671336600000002,6.094430482092033,-4.855759965654776
0.7004903430000002,1.190067172458667,19.853036505832996
0.7338470260000003,-0.04245645047519969,51.98384950513506
0.7672037090000003,-15.587950120552204,27.023459253043416
0.8005603920000004,-3.4788558208953906,-18.74831108736326
0.8339170750000005,-7.896899788704108,-36.471949322812556
0.8672737580000005,-9.833171242271993,-24.647041634430458
0.9006304410000006,-0.4129854728207915,-40.3419191117376
0.9339871240000006,0.0373102140554608,-6.500268404329169
0.9673438070000008,-2.179431124482773,-3.8150766004296717
1.0007004900000007,-0.07333386900385701,-35.733178494312085
1.0340571730000008,-0.5249161149888784,-6.2029302999723415
1.0674138560000008,0.1685392428039586,-2.8818923960216485
1.1007705390000009,0.14924085622184366,-3.959171220223243
1.134127222000001,0.034737095844739475,-0.5214852907062124
1.167483905000001,0.2701774121274556,-9.864763415866001
1.200840588000001,5.361091792036421,-3.174656067976617
1.234197271000001,3.637102590854759,-0.23558326729271875
1.2675539540000011,3.988333226618236,-1.9418465430244487
1.3009106370000012,5.86928263865561,-4.745973588663994
1.3342673200000013,0.7166134216842176,-26.222933587485635
1.3676240030000013,0.04374300958396863,-15.326635671150566
