Time,Left_X,Left_Y,FOG
0.033357796,385.5197811,944.3503571,0
0.066715591,385.0832033,942.6477051,0
0.100073387,384.9635983,940.0534821,0
0.133431183,384.7313833,938.6227417,0
0.166788979,384.6767521,937.1235657,0
0.200146774,384.5531559,937.0088959,0
0.23350457,383.8706303,937.0435333,0
0.266862366,383.7046337,936.818924,0
0.300220161,383.7093544,936.8642426,0
0.333577957,383.8110638,935.9220123,0
0.366935753,383.986845,934.927063,0
0.400293549,384.179492,934.2980957,0
0.433651344,384.2364407,932.4948883,0
0.46700914,384.3428707,931.1832428,0
0.500366936,384.3365192,928.0986023,0
0.533724731,384.3394375,928.0960083,0
0.567082527,384.3315411,928.2518768,0
0.600440323,384.1106129,927.888031,0
0.633798119,384.1387224,927.9839325,0
0.667155914,384.1408682,926.8826294,0
0.70051371,384.092803,926.3400269,0
0.733871506,384.3809795,926.3959503,0
0.767229301,384.4084454,926.2047577,0
0.800587097,384.4124794,926.4598846,0
0.833944893,384.1775608,926.4962006,0
0.867302689,384.3265629,926.8061066,0
0.900660484,384.4041967,927.0339966,0
0.93401828,384.3818378,927.0689392,0
0.967376076,384.5329857,927.3937988,0
1.000733872,384.5191669,927.1812439,0
1.034091667,384.682374,927.2013092,0
1.067449463,385.1110983,929.7306061,0
1.100807259,385.1924229,930.8927917,0
1.134165054,385.1869297,931.1535645,0
1.16752285,385.1570606,930.6201935,0
1.200880646,385.1691628,930.9599304,0
1.234238442,385.1068497,932.3809814,0
1.267596237,384.5301104,933.1208801,0
1.300954033,383.2751369,933.4958649,0
1.334311829,377.6766157,947.3827362,0
1.367669624,370.5461025,956.6848755,0
1.40102742,363.7817001,957.4268341,0
1.434385216,360.7736778,960.8883667,0
1.467743012,358.8557696,964.2269897,0
1.501100807,357.4636388,971.3921356,0
1.534458603,357.2471309,974.6330261,0
1.567816399,356.2934875,975.4772186,0
1.601174194,354.6612024,976.7870331,0
1.63453199,354.2897916,979.1074371,0
1.667889786,353.8237309,977.9598236,0
1.701247582,354.3631124,977.1509552,0
1.734605377,353.2963872,976.8122101,0
1.767963173,352.8214002,976.3157654,0
1.801320969,352.3155785,968.4516144,0
1.834678764,352.3824835,967.583313,0
1.86803656,350.8290982,966.6149902,0
1.901394356,350.2580881,962.3753357,0
1.934752152,343.6420441,953.3464813,0
1.968109947,328.1651187,936.1487579,0
2.001467743,325.3416109,930.754776,0
2.034825539,348.0259323,933.2540894,0
2.068183334,362.8370476,914.0220642,0
2.10154113,351.1009669,896.4833069,0
2.134898926,344.8233747,892.2875214,0
2.168256722,329.4809461,895.528717,0
2.201614517,333.5834384,881.2239838,0
2.234972313,306.7521214,886.2756348,0
2.268330109,294.9178505,876.7365265,0
2.301687904,293.8870239,875.2244568,0
2.3350457,290.2849889,877.9607391,0
2.368403496,287.6664019,900.4541779,0
2.401761292,289.0905905,902.8955841,0
2.435119087,295.1786041,906.7158508,0
2.468476883,307.7612543,910.0896454,0
2.501834679,316.1294889,909.7618103,0
2.56855027,299.8610544,910.0338745,0
2.601908066,299.5941424,923.1407166,0
2.635265862,301.6143179,920.8704376,0
2.668623657,307.5150919,918.9810181,0
2.701981453,309.7448659,908.7601471,0
2.735339249,308.7685633,904.9585724,0
2.768697044,331.0287094,895.7497406,0
2.80205484,333.0438852,896.6662598,0
2.835412636,328.9761114,892.8112793,0
2.935486023,324.7460747,841.709137,0
2.968843819,318.291049,852.808075,0
3.002201615,328.4426951,865.6308746,0
3.03555941,327.7251291,868.125,0
3.068917206,318.6380839,865.0726318,0
3.102275002,353.8384295,870.9526062,0
3.135632797,346.6898274,858.5944366,0
3.202348389,352.625556,238.3415985,0
3.235706185,367.3487806,253.6828613,0
3.26906398,367.6903009,240.8923149,0
3.302421776,365.2496624,210.7820511,0
3.335779572,359.0487599,163.630085,0
3.369137367,346.0112715,164.1015053,0
3.402495163,340.2044821,170.7064247,0
3.435852959,338.2398176,142.1379566,0
3.469210755,302.5763941,-25.98841667,0
3.50256855,311.5212393,10.42740941,0
3.535926346,281.46698,-161.5606117,0
3.569284142,274.8625875,-229.9440193,0
3.602641937,264.7319269,-211.2073517,0
3.635999733,258.2883596,-176.9256783,0
3.669357529,252.2187138,-172.1638107,0
3.702715325,252.0962977,-185.2208328,0
3.73607312,256.9011855,-195.8581352,0
3.769430916,264.5184445,-180.7011032,0
3.802788712,271.4069152,-224.7560692,0
3.836146507,272.9354954,-210.013752,0
3.869504303,267.7157021,-185.9775543,0
3.902862099,276.8307066,-175.6205177,0
3.936219895,280.0358605,-187.5470924,0
3.96957769,288.4066272,-195.7376862,0
4.002935486,296.5896177,-191.7654419,0
4.036293282,329.4858599,-155.1432991,0
4.069651077,307.7909088,-84.12571907,0
4.103008873,296.8552852,-107.0334148,0
4.136366669,314.1243982,-41.92390442,0
4.169724465,308.7062502,-68.10082912,0
4.20308226,300.6550097,-140.9923458,0
4.236440056,300.2708316,-77.86822319,0
4.269797852,318.1306314,-70.51025391,0
4.303155647,392.0446301,130.0348473,0
4.369871239,382.8493738,945.045929,0
4.403229035,382.764101,945.0279236,0
4.43658683,382.7507114,945.0282288,0
4.469944626,382.9532719,945.0270081,0
4.503302422,382.9417706,945.9757233,0
4.536660217,382.7716541,945.9603119,0
4.570018013,382.5132179,945.1618195,0
4.603375809,382.5054502,944.9080658,0
4.636733605,382.5565624,945.0740051,0
4.6700914,382.8408337,944.7774506,0
4.703449196,383.0607319,945.0789642,0
4.736806992,383.9396811,943.9978027,0
4.770164788,384.4378424,944.0075684,0
4.803522583,384.522686,943.2312012,0
4.836880379,384.5067215,939.2402649,0
4.870238175,384.5077944,934.8583984,0
4.90359597,384.7887182,933.1147766,0
4.936953766,384.6528053,929.5017242,0
4.970311562,384.4302034,929.8036957,0
5.003669358,384.4187021,930.0997925,0
5.037027153,384.6498871,930.1525879,0
5.070384949,384.849658,930.5224609,0
5.103742745,384.9408102,930.7894135,0
5.13710054,383.1140757,930.4431152,0
5.170458336,383.2547951,929.6070862,0
5.203816132,383.2672834,929.294281,0
5.237173928,383.3392525,927.9777527,0
5.270531723,383.3804083,927.4868774,0
5.303889519,379.2543125,926.6216278,0
5.337247315,379.3666649,920.2744293,0
5.37060511,379.4205236,916.2724304,0
5.403962906,379.7325611,911.7838287,0
5.437320702,379.8430252,912.600708,0
5.470678498,381.6606617,909.1599274,0
5.504036293,383.776474,902.9446411,0
5.537394089,383.682704,893.8967133,0
5.570751885,382.2940922,893.8533783,0
5.60410968,378.2955837,890.1769257,0
5.637467476,373.322854,890.4396057,0
5.670825272,371.6687679,880.5719757,0
5.704183068,368.5043621,871.5123749,0
5.737540863,364.439249,872.5174713,0
5.770898659,365.0546122,854.3350983,0
5.804256455,366.2665844,838.0747986,0
5.83761425,366.6801167,830.8190155,0
5.870972046,366.9896221,829.7740173,0
5.904329842,364.4393778,807.3243713,0
5.937687638,357.7241135,819.3386841,0
5.971045433,360.4748154,810.2721405,0
6.004403229,365.4982281,810.4973602,0
6.037761025,364.7954035,807.9761505,0
6.07111882,364.5894957,812.8276825,0
6.104476616,356.9484401,813.8595581,0
6.137834412,358.4891009,838.9253235,0
6.171192208,358.5707045,847.0214844,0
6.204550003,354.7537923,859.3495178,0
6.237907799,340.7657933,859.2301178,0
6.271265595,337.7734995,872.3597717,0
6.30462339,330.7659388,871.1154175,0
6.337981186,324.6343231,900.5841827,0
6.371338982,324.4693565,894.0449524,0
6.404696778,325.8969998,886.6170502,0
6.438054573,326.6939163,883.6914063,0
6.471412369,321.0401201,881.7882538,0
6.504770165,321.5994573,888.9904022,0
6.538127961,321.7710757,894.5878601,0
6.571485756,318.8420606,896.1754608,0
6.638201348,313.9432096,845.0134277,0
6.671559143,327.4048948,886.8761444,0
6.738274735,334.3510437,893.6788177,0
6.804990326,328.2789946,874.4524384,0
6.838348122,326.3703775,891.9356537,0
6.871705918,351.409893,900.9152222,0
6.905063713,367.0944643,907.0057678,0
6.938421509,364.4096804,902.9755402,0
6.971779305,363.3841324,904.1973114,0
7.005137101,360.6297827,902.8822327,0
7.038494896,354.0839267,902.6740265,0
7.071852692,354.9525976,903.2775879,0
7.138568283,346.2229729,912.0542908,0
7.171926079,350.7142138,913.8423157,0
7.205283875,350.2883005,891.9057465,0
7.238641671,350.5002165,893.8248444,0
7.271999466,355.5459452,883.4776306,0
7.305357262,355.059371,880.8828735,0
7.338715058,363.3071423,880.1447296,0
7.372072853,360.5121517,875.0185394,0
7.405430649,334.3474817,868.438797,0
7.438788445,325.7076573,868.5718536,0
7.472146241,330.7454252,881.8927765,0
7.505504036,338.5185742,902.2896576,0
7.538861832,349.4805908,876.6516876,0
7.572219628,349.2120051,885.6588745,0
7.605577423,346.1302114,880.1538086,0
7.638935219,350.8190989,859.5288849,0
7.672293015,336.9556618,888.6338806,0
7.705650811,338.3010364,907.9416656,0
7.739008606,337.670846,917.314682,0
7.772366402,338.4035611,924.6605682,0
7.805724198,338.9819098,924.9308777,0
7.839081993,339.1825604,927.8256226,0
7.872439789,339.4692349,924.9419403,0
7.905797585,341.86625,925.7473755,0
7.939155381,341.3644838,924.0110779,0
7.972513176,340.7675314,924.8252106,0
8.005870972,339.8794627,924.0007782,0
8.039228768,343.6594892,923.5826874,0
8.072586563,345.2954221,923.615799,0
8.105944359,348.5975003,932.6615906,0
8.139302155,355.0371408,964.7969055,0
8.172659951,354.4801855,958.8934326,0
8.206017746,353.6321568,953.314743,0
8.239375542,352.6001287,950.0635529,0
8.272733338,351.9668269,948.1224823,0
8.306091133,353.2864523,946.902771,0
8.339448929,358.2632589,943.520813,0
8.372806725,358.5537958,942.5675201,0
8.406164521,359.1916037,937.3047638,0
8.439522316,358.8794374,935.3083801,0
8.472880112,358.937695,930.437851,0
8.506237908,358.4860539,930.0881958,0
8.539595704,358.0970263,928.6485291,0
8.572953499,358.173008,928.7014771,0
8.606311295,359.7455978,926.6824341,0
8.639669091,359.6743584,926.1489868,0
8.673026886,359.9160576,926.2702179,0
8.706384682,359.7830629,926.3327789,0
8.739742478,359.6875763,927.8587341,0
8.773100274,359.124999,928.0361176,0
8.806458069,359.0691233,928.0573273,0
8.839815865,359.0363359,928.1079865,0
8.873173661,358.9838934,928.6859894,0
8.906531456,358.8448906,928.9820099,0
8.939889252,358.8075328,928.5484314,0
8.973247048,358.7982631,929.1802216,0
9.006604844,358.8269949,928.4729004,0
9.039962639,358.7251997,925.4188538,0
9.073320435,357.7488971,918.8987732,0
9.106678231,355.2860069,912.1276093,0
9.140036026,353.4436727,902.2189331,0
9.173393822,351.4963031,903.2193756,0
9.206751618,348.3417249,904.5703888,0
9.240109414,343.9977264,907.9949188,0
9.273467209,341.5096235,908.4873962,0
9.306825005,343.258853,926.9127655,0
9.340182801,344.0239263,935.0829315,0
9.373540596,344.5998716,943.3442688,0
9.406898392,340.2173352,927.6534271,0
9.440256188,331.6847348,926.9176483,0
9.473613984,329.3866611,926.18927,0
9.506971779,332.5061345,920.2790833,0
9.540329575,334.05128,907.0568848,0
9.573687371,328.6759615,905.8189392,0
9.607045166,328.8340187,906.7116547,0
9.640402962,328.6174464,907.171936,0
9.673760758,328.2030988,907.7179718,0
9.707118554,329.8016095,908.0945587,0
9.740476349,329.9009371,913.6669159,0
9.773834145,327.8369451,916.8045044,0
9.807191941,328.1590033,919.201355,0
9.840549736,328.3721852,932.8251648,0
9.873907532,328.4984851,923.3403778,0
9.907265328,328.443768,903.083725,0
9.940623124,328.0454493,903.5332489,0
9.973980919,327.968266,894.9742889,0
10.00733872,338.5243034,885.1969147,0
10.04069651,355.5616951,857.11586,0
10.1074121,316.8398237,709.304657,0
10.1407699,335.9482455,881.3478088,0
10.17412769,331.3606381,906.5789032,0
10.20748549,315.9563899,885.1356506,0
10.24084329,306.8989563,857.7898407,0
