Time,Left_X,Left_Y,FOG
0.133431183,357.2781372,-100.0091076,0
0.200146774,356.4878082,65.77589989,0
0.366935753,318.134129,974.3302155,0
0.400293549,334.0038371,922.4308014,0
0.433651344,336.7937851,917.6374054,0
0.46700914,345.8982539,914.6240234,0
0.500366936,345.5748868,923.1185913,0
0.533724731,341.9552565,922.7962494,0
0.567082527,334.5129633,904.6125793,0
0.600440323,338.1422496,886.9135284,0
0.633798119,341.5763783,897.9277039,0
0.667155914,343.4687734,740.5697632,0
0.70051371,369.5672035,810.0518036,0
0.733871506,371.7988873,868.6379242,0
0.767229301,370.618844,902.6651764,0
0.800587097,364.7619295,686.6991425,0
0.867302689,383.9269352,896.7324829,0
0.900660484,383.4876108,897.0067596,0
0.93401828,383.4662819,895.7543945,0
0.967376076,391.8685484,881.6738129,0
1.000733872,396.5939999,881.5419006,0
1.034091667,399.1949701,878.4423065,0
1.067449463,401.6884804,853.6310577,0
1.100807259,389.832859,841.9451141,0
1.134165054,373.1146717,830.6609344,0
1.16752285,347.7059126,796.2987518,0
1.200880646,362.802844,815.4153442,0
1.234238442,383.4037113,822.54776,0
1.267596237,387.815237,807.3014832,0
1.300954033,383.5257626,812.1820831,0
1.334311829,383.8421774,816.8275452,0
1.367669624,392.2883892,843.8109589,0
1.40102742,394.6340561,843.1367493,0
1.434385216,394.7322893,827.1006012,0
1.467743012,386.1703777,848.1504822,0
1.501100807,386.0761786,836.8671417,0
1.534458603,375.9569979,844.3431091,0
1.567816399,366.0477591,875.5155945,0
1.601174194,369.7140598,891.5753937,0
1.63453199,367.6503468,885.8994293,0
2.001467743,385.3184223,868.1841278,0
2.068183334,378.4139872,835.6686401,0
2.10154113,354.613502,816.9130707,0
2.134898926,348.9343643,806.0910034,0
2.168256722,350.0150371,793.8659668,0
2.201614517,355.1258039,804.8011017,0
2.234972313,366.0385752,807.4121857,0
2.468476883,311.2104678,866.5800476,0
2.501834679,305.8655548,856.024704,0
2.535192474,305.5609632,856.5182495,0
2.56855027,305.8272314,857.5041199,0
2.601908066,304.2258024,859.7011566,0
2.635265862,304.1878653,864.9320984,0
2.668623657,304.0597844,870.4862976,0
2.701981453,304.0183496,877.1212006,0
2.735339249,303.3294725,879.7816467,0
2.768697044,303.346982,892.2590637,0
2.80205484,303.8287497,894.8423767,0
2.835412636,304.1515589,899.057312,0
2.868770432,303.7995028,902.035141,0
2.902128227,300.0825834,910.3134918,0
2.935486023,299.6743512,906.7630768,0
2.968843819,301.4367342,910.0431061,0
3.002201615,312.8509283,922.6084137,0
3.03555941,329.1817617,927.7318573,0
3.068917206,342.5797606,929.0396881,0
3.135632797,343.6818266,935.40802,0
3.168990593,344.6312642,936.7139435,0
3.202348389,344.3430448,936.8326569,0
3.235706185,346.2045622,938.7551117,0
3.26906398,347.7109766,939.8067474,0
3.302421776,348.1084585,940.8763123,0
3.335779572,348.4732175,941.7963409,0
3.369137367,347.4129939,944.5845032,0
3.402495163,346.9532204,949.523468,0
3.435852959,348.4449577,950.850296,0
3.469210755,349.0362668,949.0956116,0
3.50256855,350.3564715,948.9813232,0
3.535926346,351.5097356,948.7288666,0
3.569284142,353.9837408,947.082901,0
3.602641937,355.4377556,942.6197052,0
3.635999733,356.3253093,932.1193695,0
3.669357529,357.1952891,916.4710999,0
3.702715325,361.0410404,904.3941498,0
3.73607312,358.5521436,897.192688,0
3.769430916,359.4853163,877.3482513,0
3.802788712,359.89048,878.7361145,0
3.836146507,359.7073603,872.9763031,0
3.869504303,360.5116367,878.2797241,0
3.902862099,361.0875177,880.6105042,0
3.936219895,362.490077,882.1938324,0
3.96957769,362.5278854,881.6636658,0
4.002935486,362.3764801,879.1218567,0
4.036293282,363.3299732,879.7394562,0
4.069651077,362.6682615,879.7483063,0
4.103008873,361.3879251,873.6270142,0
4.136366669,360.9797573,869.9397278,0
4.169724465,359.271512,866.2200165,0
4.20308226,358.2460713,861.4472198,0
4.236440056,358.2440758,857.035675,0
4.269797852,360.4159784,857.2354126,0
4.303155647,362.2447729,857.9708099,0
4.336513443,364.1798687,860.0922394,0
4.369871239,365.8588886,865.6095123,0
4.403229035,365.9917545,865.9410095,0
4.43658683,366.6662121,861.6979218,0
4.469944626,373.884058,862.4200439,0
4.503302422,376.1939335,865.8208466,0
4.536660217,378.4005976,881.7772675,0
4.570018013,379.9862766,904.0376282,0
4.603375809,379.7601128,901.990509,0
4.636733605,380.091033,901.7008972,0
4.6700914,381.7523718,900.5948639,0
4.703449196,382.4551105,900.6545258,0
4.736806992,384.0418625,901.5109253,0
4.770164788,382.5140333,908.0199432,0
4.803522583,383.0240393,914.9781799,0
4.836880379,388.404808,913.9047241,0
4.870238175,387.6838732,909.4989777,0
4.90359597,389.5148993,908.0685425,0
4.936953766,389.4008303,909.2932129,0
4.970311562,388.7010956,914.0090179,0
5.003669358,387.9455709,913.2974243,0
5.037027153,387.6269674,908.5956573,0
5.070384949,387.2544193,905.8874512,0
5.103742745,387.4011898,911.6066742,0
5.13710054,387.9214954,928.2367706,0
5.170458336,388.3766556,962.0466614,0
5.203816132,388.2961035,974.9456024,0
5.237173928,383.8796425,978.4213257,0
5.270531723,381.5085697,980.6033325,0
5.303889519,380.1871634,983.1624603,0
5.337247315,379.2513514,987.9592133,0
5.37060511,377.4896336,991.1907196,0
5.403962906,375.2949429,993.7363434,0
5.437320702,375.6077528,989.1398621,0
5.470678498,379.5092726,985.8010864,0
5.504036293,382.8315639,984.0742493,0
5.537394089,384.1152477,982.5017548,0
5.570751885,384.8451519,981.6049194,0
5.60410968,386.3756847,980.7979584,0
5.637467476,386.3066769,980.2560425,0
5.670825272,385.9343004,979.8550415,0
5.704183068,385.8264112,979.4295502,0
5.737540863,383.998518,976.1697388,0
5.770898659,382.9526711,976.1828613,0
5.804256455,382.8206205,976.713028,0
5.83761425,379.6844959,977.3390961,0
5.870972046,376.2009716,977.4523926,0
5.904329842,363.9079142,976.1734009,0
5.937687638,350.598278,956.1510468,0
5.971045433,351.3644457,945.4990387,0
6.004403229,350.0813627,940.0205231,0
6.07111882,353.7862444,926.5220642,0
6.104476616,358.6887217,934.5274353,0
6.137834412,366.3833141,934.6458435,0
6.171192208,365.8512926,937.444458,0
6.204550003,369.4926596,941.6311646,0
6.237907799,367.7363062,941.0209656,0
6.271265595,367.3794651,940.5312347,0
6.30462339,367.9482222,940.2027893,0
6.337981186,367.4564123,940.1544952,0
6.371338982,367.7687502,939.8827362,0
6.404696778,367.7178097,940.9624481,0
6.438054573,367.6623631,942.9579926,0
6.471412369,365.6191635,941.3103485,0
6.504770165,363.7090874,941.5010834,0
6.538127961,359.6642303,941.2145233,0
6.571485756,357.5467873,940.3821564,0
6.604843552,355.6498003,939.4472504,0
6.638201348,353.888061,938.6109161,0
6.671559143,352.1302915,937.0027924,0
6.704916939,350.0114965,929.7090912,0
6.738274735,349.2316818,923.801651,0
6.771632531,347.9361963,919.7401428,0
6.804990326,347.4851346,916.1766815,0
6.838348122,347.2683477,911.5480804,0
6.871705918,346.8407178,910.5970764,0
6.905063713,345.1288033,906.0943604,0
6.938421509,344.1107869,903.9445496,0
6.971779305,341.9763494,901.900177,0
7.005137101,341.8286777,902.9579163,0
7.038494896,341.7207026,903.6592865,0
7.071852692,341.8874288,904.186554,0
7.105210488,341.8276906,904.526825,0
7.138568283,341.8809271,904.7953796,0
7.171926079,341.9873571,905.0331116,0
7.205283875,342.0730591,905.2214813,0
7.238641671,341.8801546,905.3515625,0
7.271999466,341.5643191,905.405426,0
7.305357262,341.5249872,905.5313873,0
7.338715058,341.4766431,905.566864,0
7.372072853,341.0268474,905.1005554,0
7.405430649,340.4477048,903.5592651,0
7.438788445,340.483346,904.6257019,0
7.472146241,340.5078077,905.0695801,0
7.505504036,340.5335569,905.1029968,0
7.538861832,340.3430557,904.7065735,0
7.572219628,340.2280426,904.7405243,0
7.605577423,340.2386856,904.7621155,0
7.638935219,340.2470326,904.7792053,0
7.672293015,339.4329715,902.0578766,0
7.705650811,338.6339521,899.9343109,0
7.739008606,336.6795659,892.3690033,0
7.772366402,333.6229849,887.6513672,0
7.805724198,334.0137291,884.8530579,0
7.839081993,334.3798184,884.0453339,0
7.872439789,334.2786455,884.6965027,0
7.905797585,333.2525396,885.4058075,0
7.939155381,332.8204465,887.5556946,0
7.972513176,331.6199541,887.285614,0
8.005870972,331.1837626,885.7749939,0
8.039228768,327.7344847,887.6574707,0
8.072586563,326.5842676,890.838089,0
8.105944359,327.1240354,891.6107941,0
8.139302155,327.5304866,904.5982361,0
8.172659951,327.6988864,905.9170532,0
8.206017746,327.8931856,905.5754852,0
8.239375542,327.9369807,894.5982361,0
8.272733338,332.3465538,893.4841156,0
8.306091133,334.9771571,885.4669189,0
8.339448929,334.9225473,885.1079559,0
8.372806725,333.6882162,886.5434265,0
8.406164521,326.6304016,898.8228607,0
8.439522316,327.0355868,919.8339844,0
8.472880112,327.2817492,917.2808075,0
8.506237908,326.1251593,917.0232391,0
8.539595704,325.9045744,920.4533386,0
8.572953499,326.1081004,919.3746948,0
8.606311295,331.6893053,900.2965546,0
8.639669091,335.9817624,893.1095886,0
8.673026886,338.4805727,899.8468781,0
8.706384682,341.5530539,889.4300079,0
8.739742478,345.8704448,873.9565277,0
8.773100274,350.179317,874.0188599,0
8.806458069,350.6655049,873.0171204,0
8.839815865,357.2549629,866.4990234,0
8.873173661,363.5453224,857.5658417,0
8.906531456,364.1798258,821.8610382,0
8.939889252,365.196104,832.1504211,0
8.973247048,362.7993679,815.7321167,0
9.006604844,361.4637566,823.4384918,0
9.039962639,365.5396414,827.2278595,0
9.073320435,368.0302763,827.7037048,0
9.106678231,368.1323719,827.1143341,0
9.140036026,369.3197966,828.2248688,0
9.173393822,368.3318424,827.1006775,0
9.206751618,373.7546682,830.4115295,0
9.240109414,372.1476173,819.4904327,0
9.273467209,372.9715919,818.5778809,0
9.306825005,374.0644741,819.1394043,0
9.340182801,377.4129868,830.9725189,0
9.373540596,384.1947269,860.0496674,0
9.406898392,387.4732447,876.3410187,0
9.440256188,398.1689501,897.0127869,0
9.473613984,403.3839369,921.1011505,0
9.506971779,404.3772125,926.190033,0
9.540329575,404.9221945,927.1147156,0
