Time,Left_X,Left_Y,FOG
0.033357796,434.5102644,839.2897797,0
0.066715591,434.2344475,839.9023438,0
0.100073387,434.3418646,839.6474457,0
0.133431183,434.3389034,839.5528412,0
0.166788979,434.3072748,839.5732117,0
0.200146774,434.3032837,839.6098328,0
0.23350457,433.7837505,838.7333679,0
0.266862366,432.5586891,836.8870544,0
0.300220161,432.5796747,837.527771,0
0.333577957,432.6546478,837.934494,0
0.366935753,432.5615215,838.2744598,0
0.400293549,432.2463512,838.3712769,0
0.433651344,429.8940325,838.2989502,0
0.46700914,429.9326134,838.1533051,0
0.500366936,428.997488,837.364502,0
0.533724731,426.4692593,836.673584,0
0.567082527,424.7864628,836.3383484,0
0.600440323,423.9772511,837.5128937,0
0.633798119,421.6471195,837.9599762,0
0.667155914,421.5199184,840.2228546,0
0.70051371,419.6925831,840.3164673,0
0.733871506,420.2838278,841.5194702,0
0.767229301,420.7538795,842.0490265,0
0.800587097,420.8207417,842.1055603,0
0.833944893,421.7652655,842.2074127,0
0.867302689,421.9070148,842.1728516,0
0.900660484,423.2044744,842.0700073,0
0.93401828,423.8094521,841.7877197,0
0.967376076,421.403017,839.2992401,0
1.000733872,421.5310764,841.9774628,0
1.034091667,421.6709805,847.9051971,0
1.067449463,422.7232647,854.0472412,0
1.100807259,423.9094448,853.4905243,0
1.134165054,424.2675734,853.3641052,0
1.16752285,424.5035648,853.8975525,0
1.200880646,424.6671581,854.1940308,0
1.234238442,425.7068253,851.4123535,0
1.267596237,426.4343691,850.1321411,0
1.300954033,426.4137268,849.5948792,0
1.334311829,426.402998,849.7647858,0
1.367669624,426.3242054,849.7857666,0
1.40102742,425.9441471,848.3200073,0
1.434385216,424.5027065,846.9853973,0
1.467743012,424.6634674,840.5396271,0
1.501100807,425.8492613,838.7731934,0
1.534458603,427.7724695,830.9555054,0
1.567816399,428.7114573,828.0901337,0
1.601174194,428.6576414,815.423584,0
1.63453199,425.9654331,813.8790894,0
1.667889786,418.9213085,815.3751373,0
1.701247582,415.7386208,816.5242767,0
1.734605377,413.6061573,817.1282196,0
1.767963173,411.3144779,817.0381927,0
1.801320969,411.66574,817.8075409,0
1.834678764,411.6598606,814.9726868,0
1.86803656,411.2471437,812.6792908,0
1.901394356,410.9260511,813.3607483,0
1.934752152,409.9631596,794.4680786,0
1.968109947,410.1112175,786.3117218,0
2.001467743,408.9633179,790.9592438,0
2.034825539,408.9825439,828.7848663,0
2.068183334,404.6169376,825.9135437,0
2.10154113,404.1198492,830.5648041,0
2.134898926,404.8736572,839.0768433,0
2.168256722,402.2750044,841.8002319,0
2.201614517,402.1611071,841.0923767,0
