Time,Left_X,Left_Y,FOG
0.033357796,344.2007589,1132.032318,0
0.066715591,345.7346606,1136.805267,0
0.100073387,345.8838129,1138.524094,0
0.133431183,345.7286525,1138.355484,0
0.166788979,346.1203194,1139.582901,0
0.200146774,346.3962221,1139.711227,0
0.23350457,346.8236804,1139.427414,0
0.266862366,346.1700583,1139.331589,0
0.300220161,346.0210562,1145.483475,0
0.333577957,344.5027542,1146.196289,0
0.366935753,342.884202,1147.661819,0
0.400293549,343.7486029,1148.46405,0
0.433651344,342.2078562,1148.632278,0
0.46700914,342.1994448,1150.965958,0
0.500366936,325.9727669,1154.127274,0
0.533724731,331.8541217,1153.906708,0
0.567082527,326.0904622,1160.988159,0
0.600440323,332.6216626,1159.772263,0
0.633798119,329.5597601,1158.706589,0
0.667155914,328.0455351,1158.485489,0
0.70051371,329.1027117,1157.827072,0
0.733871506,339.2554522,1152.876816,0
0.767229301,339.2601728,1151.119537,0
0.800587097,341.1542845,1150.486755,0
0.833944893,341.213851,1151.321945,0
0.867302689,341.4372683,1151.46698,0
0.900660484,343.0833936,1153.386917,0
0.93401828,348.0482483,1150.903015,0
0.967376076,350.4281616,1150.06279,0
1.000733872,355.3487062,1150.229492,0
1.034091667,356.8220329,1158.316498,0
1.067449463,361.6589785,1152.042847,0
1.100807259,361.8976307,1160.85083,0
1.134165054,361.512208,1163.359146,0
1.16752285,362.6995468,1163.223419,0
1.200880646,367.7295685,1152.053604,0
1.234238442,371.9202518,1145.022659,0
1.267596237,371.1898756,1145.211716,0
1.300954033,375.3304768,1113.249817,0
1.334311829,358.8509631,1063.409576,0
1.367669624,363.4427547,1075.552826,0
1.40102742,370.3457737,1089.522705,0
1.434385216,370.8205891,1098.438187,0
1.467743012,375.2206993,1089.175262,0
1.501100807,375.4145908,1082.2435,0
1.534458603,371.9726086,1083.794403,0
1.567816399,371.6601849,1084.766998,0
1.601174194,369.3252039,1075.030289,0
1.63453199,366.6723061,1100.710602,0
1.667889786,364.4239283,1108.005753,0
1.701247582,361.064086,1062.616425,0
1.734605377,364.0898323,1068.606415,0
1.767963173,370.7706356,1072.273026,0
1.801320969,362.8651142,1056.291428,0
1.834678764,356.2361097,1026.962662,0
1.86803656,353.6892128,1030.045471,0
1.901394356,355.6708288,1037.486954,0
1.934752152,364.1394424,1050.484238,0
1.968109947,364.8265171,1051.994705,0
2.001467743,366.7121315,1050.24971,0
2.034825539,366.4468718,1035.672989,0
2.068183334,366.7014027,1092.058792,0
2.10154113,367.1983624,1084.58519,0
2.134898926,368.5129452,1095.042191,0
2.168256722,363.8511372,1092.720566,0
2.201614517,352.8236318,987.060318,0
2.234972313,352.0193982,1014.654846,0
2.268330109,344.9304056,1015.577393,0
2.301687904,362.4369907,1064.155197,0
2.3350457,370.6160116,1071.608047,0
2.368403496,370.6170416,1052.09404,0
2.401761292,369.7777891,1020.80574,0
2.435119087,359.3784785,1057.140274,0
2.468476883,371.2338209,1106.281662,0
2.501834679,370.2872372,1110.246124,0
2.535192474,374.2692232,1105.782471,0
2.56855027,375.6334591,1099.842453,0
2.601908066,368.6749935,1103.328247,0
2.635265862,366.1218739,1108.162308,0
2.668623657,366.0798168,1096.795044,0
2.701981453,374.1265726,1105.993805,0
2.735339249,377.8727388,1103.425598,0
2.768697044,378.2284641,1104.928131,0
2.80205484,336.2439108,982.0399475,0
2.835412636,330.0865889,969.2233276,0
2.868770432,316.4186096,979.1091919,0
2.902128227,318.6850977,971.3908386,0
2.935486023,319.1403437,986.4663696,0
2.968843819,321.8277884,991.3139343,0
3.002201615,323.5359263,996.9898987,0
3.03555941,322.3511624,997.6912689,0
3.068917206,322.2464061,999.7583771,0
3.102275002,334.794445,1002.50412,0
3.135632797,327.6727939,1011.913376,0
3.168990593,323.1812096,1016.032333,0
3.235706185,359.0815687,1002.347031,0
3.26906398,348.995862,1054.409866,0
3.302421776,345.082562,1058.432922,0
3.335779572,346.7224646,1049.747925,0
3.369137367,343.2961035,1087.76474,0
3.402495163,343.7912178,1125.701599,0
3.435852959,339.2648506,1121.289368,0
3.469210755,319.8115396,1109.589157,0
3.50256855,318.2695055,1100.037003,0
3.535926346,316.1195111,1094.623566,0
3.569284142,321.3948584,1098.77861,0
3.602641937,323.4598804,1115.973969,0
3.635999733,323.8930464,1121.279984,0
3.669357529,325.535481,1147.250214,0
3.702715325,325.6767797,1149.720917,0
3.73607312,326.3745618,1153.418808,0
3.769430916,325.9463954,1165.555038,0
