Time,Left_X,Left_Y
0.1334311828674361,358.6746668815613,991.4894866943359
0.16678897858429514,359.60127353668213,991.7830657958984
0.20014677430115416,360.5838203430176,993.0593872070312
0.2335045700180132,360.87538719177246,993.3971405029297
0.2668623657348722,360.880708694458,993.6269378662109
0.30022016145173125,360.9295892715454,993.6278533935547
0.3335779571685903,360.9850788116455,993.6360931396484
0.36693575288544933,361.03846549987793,993.6243438720703
0.4002935486023083,361.0499668121338,993.4994506835938
0.43365134431916735,361.5102767944336,993.59375
0.4670091400360264,361.7415475845337,993.5338592529297
0.5003669357528854,361.70674324035645,993.4542083740234
0.5337247314697444,361.57078742980957,992.0720672607422
0.5670825271866035,360.2642297744751,991.1101531982422
0.6004403229034625,359.86026763916016,990.9361267089844
0.6337981186203215,359.2567491531372,992.4519348144531
0.6671559143371806,358.3273959159851,992.8025054931641
0.7005137100540396,357.8675150871277,992.9352569580078
0.7338715057708987,357.8485679626465,993.0113220214844
0.7672293014877577,357.87187099456787,992.9778289794922
0.8005870972046166,357.89873600006104,993.3808898925781
0.8339448929214757,357.9037141799927,993.5588836669922
0.8673026886383347,357.92073011398315,993.5806274414062
0.9006604843551937,357.93628692626953,993.7191009521484
0.9340182800720528,357.871356010437,994.0260314941406
0.9673760757889118,357.22859144210815,994.2694091796875
1.0007338715057708,356.89606189727783,993.8515472412109
1.03409166722263,356.8890452384949,993.8379669189453
1.0674494629394888,356.897177696228,993.7978363037109
1.100807258656348,356.7780876159668,993.8127136230469
1.134165054373207,356.64676666259766,993.7528991699219
1.167522850090066,356.363525390625,989.6994018554688
1.200880645806925,356.3206744194031,989.6819305419922
1.2342384415237841,356.07959747314453,989.7425079345703
1.267596237240643,355.9762144088745,989.0785217285156
1.300954032957502,355.6869649887085,989.0592193603516
1.3343118286743612,355.20618438720703,989.0098571777344
1.36766962439122,355.1600503921509,988.9681243896484
1.4010274201080792,353.70545625686646,988.6179351806641
1.4343852158249382,349.70282793045044,988.4354400634766
1.4677430115417973,341.58204317092896,987.4092864990234
1.5011008072586562,335.0973844528198,983.3429718017578
1.5344586029755154,325.55803298950195,977.2229766845703
1.5678163986923743,317.3653221130371,969.8677062988281
1.6011741944092333,310.3336000442505,958.6410522460938
1.6345319901260924,306.40470027923584,951.4954376220703
1.6678897858429513,301.9575548171997,945.6205749511719
1.7012475815598105,295.02936601638794,945.6013488769531
